id_transaccion,fecha,categoria,monto,cantidad,region,descuento
474,2025-10-20,Electrónica,6771.48,22.0,Este,
475,2025-10-18,Deportes,6481.45,85.0,Sur,0.45
476,2024-04-29,Hogar,589.97,27.0,Este,0.3
477,2026-02-25,Ropa,8178.9,21.0,Norte,0.08
478,2025-08-26,Ropa,,86.0,Este,0.34
479,2024-02-27,Ropa,8478.99,13.0,Centro,
480,2024-12-11,Hogar,9745.63,44.0,,0.5
481,2026-01-10,Deportes,9571.04,80.0,Oeste,0.34
482,2025-04-18,Alimentos,8561.03,24.0,Oeste,0.14
483,2024-04-26,Electrónica,,46.0,Norte,0.28
484,2026-03-01,Alimentos,8857.38,17.0,Este,0.26
485,2024-05-06,Deportes,751.55,5.0,,0.26
486,2025-01-27,Alimentos,8512.08,38.0,Norte,0.04
487,2025-10-02,Hogar,2802.46,59.0,Norte,0.1
488,2024-02-27,Ropa,6101.07,27.0,Norte,0.26
489,2025-09-25,Deportes,,54.0,Oeste,0.4
490,2025-05-27,Deportes,7712.04,96.0,Norte,
491,2026-01-20,Alimentos,1117.95,90.0,Este,0.08
492,2024-04-05,Hogar,4107.47,71.0,Norte,0.38
493,2025-09-29,Alimentos,8174.63,100.0,Sur,0.35
494,2024-04-27,,6953.79,55.0,Norte,
495,2025-07-13,,61.42,71.0,,0.03
496,2025-08-23,,4030.92,43.0,Oeste,0.24
497,2025-05-02,Ropa,420.23,91.0,Sur,0.42
498,2024-08-24,Alimentos,6735.32,38.0,Norte,0.01
499,2024-09-28,Ropa,9689.51,88.0,Norte,0.05
500,2024-07-07,Deportes,6552.95,,,0.4
501,2025-12-04,Hogar,2244.5,61.0,,0.26
502,2025-03-22,Ropa,3552.97,,Norte,0.33
503,2025-08-03,Hogar,9766.52,58.0,Oeste,0.37
504,2026-02-28,Hogar,2241.3,29.0,Oeste,
505,2024-09-03,,5615.72,54.0,Este,0.15
506,2024-03-16,,,91.0,,0.13
507,2024-06-02,,7683.38,34.0,Oeste,0.08
508,2025-10-17,Hogar,8674.02,21.0,,0.15
509,2025-03-10,Hogar,3409.03,45.0,Este,0.48
510,2024-03-26,,6604.3,1.0,Centro,0.04
511,2025-11-27,,5490.92,10.0,Centro,0.12
512,2024-10-11,Alimentos,,58.0,Sur,0.16
513,2024-08-07,Deportes,,94.0,Sur,0.08
514,2024-03-09,Hogar,5386.77,28.0,Centro,0.04
515,2024-02-16,Ropa,1540.87,61.0,Oeste,
516,2024-04-03,Electrónica,,30.0,Norte,0.26
517,2026-01-19,Alimentos,690.98,28.0,Norte,0.3
518,2025-03-28,,946.65,29.0,Este,
519,2024-07-22,Electrónica,3422.92,31.0,Oeste,0.25
520,2024-08-05,Electrónica,1181.8,68.0,Centro,0.0
521,2025-04-18,Electrónica,4757.52,83.0,Sur,0.3
522,2025-03-07,Ropa,3997.36,74.0,Norte,0.0
523,2024-12-06,Alimentos,7218.37,31.0,Centro,
524,2025-07-04,Alimentos,9530.08,98.0,Norte,0.24
525,2025-09-03,,7535.82,41.0,Sur,0.05
526,2024-10-15,Ropa,1795.31,64.0,Sur,0.04
527,2024-09-10,,9355.27,42.0,,0.0
528,2026-01-03,Deportes,3921.94,44.0,Centro,0.28
529,2024-12-22,Alimentos,4742.41,31.0,Centro,0.4
530,2024-01-23,Hogar,4216.34,11.0,Este,0.43
531,2026-01-31,Electrónica,,36.0,Este,0.28
532,2025-06-05,Deportes,8950.54,32.0,Sur,0.44
533,2026-01-27,Alimentos,3323.05,,Oeste,0.43
534,2024-04-09,Ropa,5786.38,39.0,Centro,0.35
535,2024-06-28,Alimentos,2401.09,67.0,Oeste,
536,2024-08-10,Ropa,7973.95,,Sur,0.41
537,2026-01-31,Ropa,7742.2,,Sur,0.2
538,2025-10-20,Electrónica,2963.82,,Este,0.2
539,2025-03-17,Electrónica,6815.85,28.0,Este,0.34
540,2025-08-30,Alimentos,7039.02,19.0,,0.46
541,2026-02-07,Deportes,5625.55,83.0,Oeste,0.25
542,2024-11-20,Alimentos,6006.38,29.0,Sur,0.09
543,2025-05-30,Hogar,5744.97,50.0,Este,0.07
544,2024-01-16,Ropa,819.56,,Oeste,
545,2026-03-02,,,56.0,Sur,
546,2024-12-01,,,18.0,Oeste,0.15
547,2026-01-28,Deportes,,45.0,Norte,0.36
548,2024-09-14,Electrónica,8600.12,88.0,Norte,0.27
549,2025-05-11,Hogar,233.24,80.0,Este,0.2
550,2024-06-08,Alimentos,2513.9,82.0,Norte,
551,2025-04-19,Alimentos,1214.91,41.0,Sur,0.3
552,2025-10-25,,354.37,13.0,Este,0.34
553,2025-11-20,,,68.0,,0.39
554,2025-11-05,Electrónica,9884.76,77.0,Centro,0.5
555,2025-01-14,Hogar,2703.02,99.0,Norte,0.12
556,2025-06-28,Alimentos,6637.39,68.0,,0.01
557,2025-11-21,,1183.87,,Este,0.25
558,2025-03-02,,6018.87,24.0,Sur,0.46
559,2025-09-04,Alimentos,9844.82,33.0,Norte,0.12
560,2024-09-24,Hogar,2919.08,97.0,,0.38
561,2025-07-30,Deportes,8480.9,73.0,Sur,0.16
562,2025-02-20,Ropa,9975.71,55.0,Norte,0.2
563,2024-06-16,Hogar,5885.95,3.0,,0.47
564,2024-02-12,Deportes,3094.7,3.0,Oeste,0.23
565,2025-07-09,,,30.0,,0.36
566,2024-10-11,Ropa,8448.63,18.0,Sur,0.27
567,2025-01-31,,,66.0,Centro,0.38
568,2024-01-12,Electrónica,4525.7,96.0,Centro,0.16
569,2025-08-29,Ropa,3192.55,43.0,Norte,0.44
570,2024-10-28,Alimentos,2834.3,73.0,,
571,2024-09-09,,,66.0,Sur,0.15
572,2025-05-13,Deportes,4217.11,84.0,Centro,0.02
573,2026-01-23,Hogar,3391.42,27.0,Este,0.01
574,2024-02-04,Ropa,,100.0,Centro,0.18
575,2025-12-27,Electrónica,2194.79,19.0,Este,0.11
576,2024-03-30,,2299.7,16.0,Norte,0.03
577,2026-02-14,Hogar,5203.36,26.0,Este,0.28
578,2025-08-27,Hogar,4093.31,14.0,,0.49
579,2025-08-24,Electrónica,2950.53,47.0,Este,0.21
580,2025-02-21,,540.46,18.0,Este,0.28
581,2024-04-24,Ropa,5208.22,28.0,Este,0.11
582,2025-09-08,Electrónica,8166.27,19.0,Sur,0.1
583,2024-07-14,Ropa,8513.91,30.0,Centro,0.16
584,2025-05-15,Hogar,2355.16,21.0,Este,0.42
585,2025-09-17,Ropa,5996.81,21.0,Norte,0.48
586,2025-05-07,Alimentos,8558.95,48.0,Este,0.37
587,2024-03-15,Deportes,4087.85,55.0,Sur,0.01
588,2025-02-16,Alimentos,9321.43,30.0,Sur,0.22
589,2025-01-10,Ropa,9029.87,42.0,Sur,0.21
590,2025-02-23,Electrónica,2082.13,37.0,Este,
591,2025-12-29,,,41.0,Este,0.37
592,2024-10-03,Deportes,1805.24,46.0,Este,0.36
593,2026-01-30,Electrónica,1961.35,96.0,,0.28
594,2025-11-06,Electrónica,,94.0,Este,0.32
595,2025-01-28,,9311.44,86.0,Oeste,0.35
596,2025-04-01,Ropa,519.92,60.0,Sur,0.28
597,2024-07-10,Alimentos,5936.43,88.0,Este,
598,2026-01-08,Ropa,5642.75,74.0,Centro,0.02
599,2025-11-19,Alimentos,3906.08,88.0,Norte,0.47
600,2024-04-08,Electrónica,6317.34,1.0,Sur,0.39
601,2025-07-01,Hogar,9473.72,54.0,Este,0.26
602,2024-04-05,Ropa,1703.38,35.0,Este,0.43
603,2025-10-25,Deportes,1204.99,16.0,Norte,0.41
604,2025-10-24,Deportes,334.87,5.0,Centro,0.21
605,2024-07-08,,3638.97,,Oeste,0.42
606,2026-01-05,Alimentos,3376.94,37.0,,0.09
607,2024-02-06,,4308.76,,,
608,2026-02-18,Electrónica,,62.0,Centro,0.12
609,2025-01-03,Deportes,7578.47,25.0,,0.06
610,2025-11-25,Deportes,,67.0,Este,0.45
611,2025-06-08,Alimentos,3306.8,38.0,Sur,0.18
612,2024-10-05,,8268.95,96.0,Este,0.34
613,2024-08-04,Hogar,8498.11,48.0,Este,0.19
614,2026-03-08,Ropa,2328.42,84.0,Centro,0.27
615,2024-09-29,Deportes,3147.4,94.0,Este,0.17
616,2024-03-02,Ropa,8251.33,64.0,Este,0.37
617,2025-08-18,Hogar,795.0,2.0,Este,0.39
618,2025-12-29,,3259.14,64.0,Oeste,0.22
619,2024-12-07,Ropa,4484.05,69.0,Oeste,0.43
620,2025-01-31,Ropa,1871.53,83.0,Sur,0.18
621,2025-11-29,Ropa,,20.0,Norte,
622,2024-01-19,Electrónica,4249.19,86.0,Centro,0.33
623,2024-06-25,Deportes,7545.46,11.0,Sur,0.23
624,2025-09-03,,8402.48,82.0,Centro,0.44
625,2025-01-30,,9792.36,91.0,Norte,0.29
626,2025-03-20,Electrónica,740.77,31.0,Norte,0.42
627,2024-08-20,,,35.0,Sur,0.37
628,2024-03-16,Electrónica,7566.53,44.0,Oeste,0.27
629,2024-09-21,Electrónica,5406.44,55.0,Oeste,0.16
630,2025-03-30,Ropa,3277.47,45.0,Oeste,0.48
631,2026-03-06,Deportes,2056.69,21.0,,0.03
632,2025-12-18,Alimentos,2805.49,52.0,Este,0.45
633,2026-01-04,Hogar,4293.46,20.0,Sur,0.25
634,2025-01-18,Electrónica,1772.33,9.0,Este,0.37
635,2025-07-17,Deportes,9642.29,95.0,Centro,0.17
636,2025-05-20,Electrónica,1076.78,9.0,Sur,0.19
637,2025-01-01,,9855.78,58.0,Sur,0.1
638,2024-05-23,Electrónica,,71.0,,0.48
639,2024-03-09,Electrónica,4232.09,33.0,Norte,0.02
640,2024-04-08,Electrónica,,1.0,,0.19
641,2025-01-30,Hogar,6715.47,83.0,,
642,2024-01-25,Deportes,2133.65,3.0,Norte,0.41
643,2025-04-13,Electrónica,3391.36,39.0,Este,0.25
644,2025-04-28,Electrónica,5131.71,12.0,,0.08
645,2025-07-18,,6378.8,94.0,Centro,0.25
646,2024-05-30,,5429.4,16.0,Sur,0.12
647,2024-05-23,Ropa,4730.4,77.0,Centro,0.01
648,2025-07-22,Ropa,4432.08,50.0,Norte,0.27
649,2024-02-08,Alimentos,4983.14,88.0,Oeste,0.18
650,2024-04-18,Electrónica,4344.08,,Centro,
651,2025-11-23,Alimentos,5413.75,27.0,,0.09
652,2024-02-11,,8879.96,29.0,Centro,0.23
653,2024-07-04,Alimentos,6328.65,78.0,Oeste,0.43
654,2025-02-01,,7226.48,69.0,Centro,0.38
655,2024-08-10,Ropa,5975.23,52.0,Sur,0.0
656,2025-09-25,Ropa,6430.53,6.0,Sur,0.37
657,2024-05-12,Electrónica,5783.91,24.0,Norte,0.04
658,2024-06-11,Electrónica,269.64,40.0,Sur,0.27
659,2024-08-02,Hogar,9995.97,33.0,Este,0.39
660,2026-01-02,,337.06,9.0,Norte,0.23
661,2024-08-22,Deportes,3952.08,49.0,Sur,0.19
662,2025-10-19,Electrónica,1052.05,67.0,Sur,0.47
663,2026-01-20,Electrónica,970.19,23.0,Este,0.01
664,2025-08-10,Hogar,7935.47,85.0,Oeste,0.05
665,2024-01-09,Hogar,,22.0,Sur,0.44
666,2024-03-14,Hogar,8011.58,72.0,Centro,0.44
667,2025-05-06,Ropa,2728.59,84.0,Oeste,0.19
668,2024-09-09,Alimentos,2565.37,78.0,Centro,0.27
669,2024-08-17,Alimentos,2513.06,94.0,Oeste,0.08
670,2025-06-02,Electrónica,6161.83,8.0,Centro,0.44
671,2024-06-22,,8150.17,19.0,Sur,0.23
672,2025-10-14,Hogar,4523.15,38.0,Centro,
673,2024-06-16,Electrónica,3793.11,,Sur,0.06
674,2024-06-18,Ropa,9735.81,6.0,Este,0.31
675,2025-01-27,Deportes,1168.42,52.0,Centro,0.35
676,2026-03-05,Ropa,,34.0,Norte,0.15
677,2025-09-25,,4085.46,74.0,,0.45
678,2024-07-12,Alimentos,982.17,,Centro,0.1
679,2025-05-31,Hogar,2682.73,11.0,Sur,0.45
680,2024-01-29,,285.38,43.0,Oeste,0.35
681,2024-06-13,Ropa,8769.66,35.0,Este,0.42
682,2025-02-25,,6078.88,11.0,Centro,0.35
683,2024-12-04,Electrónica,8150.36,40.0,Este,0.21
684,2025-10-09,Hogar,5216.02,32.0,Sur,0.17
685,2025-05-10,Electrónica,5995.49,49.0,Norte,
686,2024-12-30,Electrónica,7008.84,90.0,Sur,0.15
687,2024-12-07,Hogar,9080.2,86.0,Sur,0.03
688,2025-05-14,Deportes,918.43,57.0,Centro,0.12
689,2025-10-18,Alimentos,3310.15,,Este,0.38
690,2025-05-25,,7090.55,48.0,Oeste,0.4
691,2024-11-22,Ropa,,93.0,Este,0.14
692,2024-08-04,Deportes,9808.08,52.0,Oeste,0.16
693,2024-10-27,Ropa,6381.39,39.0,Norte,0.27
694,2024-05-11,Alimentos,,86.0,Este,0.13
695,2024-03-10,Hogar,1192.97,54.0,Oeste,0.3
696,2024-09-08,Electrónica,9460.48,96.0,Este,0.14
697,2025-02-18,Alimentos,4339.84,25.0,Sur,0.06
698,2026-02-25,,1948.96,45.0,Norte,0.08
699,2025-03-20,Alimentos,9338.98,29.0,Este,
700,2024-06-30,Deportes,1046.14,32.0,Sur,0.08
701,2024-06-15,Deportes,,94.0,Sur,0.49
702,2024-03-31,Deportes,6253.0,82.0,Norte,0.33
703,2025-12-14,Ropa,878.26,67.0,Este,0.09
704,2025-06-14,Hogar,3388.15,12.0,Centro,0.21
705,2024-02-08,Alimentos,1500.16,58.0,Centro,0.13
706,2024-05-05,,6045.38,20.0,Centro,0.34
707,2025-03-26,Electrónica,4771.65,50.0,Sur,0.43
708,2024-06-21,Alimentos,43.75,8.0,Este,0.2
709,2025-10-14,Hogar,9757.12,31.0,Oeste,0.21
710,2026-01-23,Hogar,3496.49,24.0,Este,0.2
711,2024-08-07,Electrónica,2582.78,13.0,Norte,0.22
712,2025-09-29,Deportes,2225.2,72.0,,0.02
713,2024-02-27,Alimentos,1589.0,,Norte,0.3
714,2025-10-21,Alimentos,9991.36,,Este,0.48
715,2025-04-20,Electrónica,2951.8,79.0,Norte,0.39
716,2025-03-31,Deportes,4055.73,85.0,Sur,0.43
717,2024-12-26,Alimentos,8713.68,79.0,Centro,0.11
718,2024-01-01,,6419.23,26.0,Este,0.3
719,2025-01-21,Alimentos,3687.57,38.0,Oeste,0.45
720,2024-12-13,Deportes,8983.38,38.0,Oeste,0.03
721,2024-07-08,Electrónica,7497.48,,,0.44
722,2025-05-19,Alimentos,2279.77,97.0,Centro,0.03
723,2024-07-09,Hogar,6437.74,10.0,Este,0.49
724,2025-05-22,Deportes,,83.0,Sur,0.04
725,2025-01-03,Ropa,4965.11,11.0,Norte,0.18
726,2025-02-12,Electrónica,7336.38,3.0,Este,0.03
727,2024-04-26,Hogar,9711.06,,Este,0.03
728,2024-05-13,Alimentos,6904.44,62.0,Centro,
729,2024-02-27,Ropa,,70.0,Oeste,
730,2025-07-09,Electrónica,2446.35,41.0,Centro,0.4
731,2025-11-15,Deportes,5951.36,41.0,Norte,0.45
732,2025-11-02,Ropa,2756.28,,Norte,0.47
733,2024-06-21,Ropa,9575.45,4.0,Centro,
734,2024-05-28,Hogar,4054.11,3.0,Este,0.48
735,2024-03-20,Electrónica,4572.84,84.0,Oeste,0.03
736,2024-07-31,Hogar,7016.31,51.0,Norte,0.5
737,2024-07-21,Hogar,5242.97,,Centro,0.01
738,2026-02-02,Alimentos,3822.07,63.0,Norte,0.08
739,2024-08-16,Deportes,767.3,49.0,Oeste,0.04
740,2025-11-06,Ropa,5964.85,72.0,Sur,0.37
741,2024-08-14,Electrónica,8675.92,,Sur,0.04
742,2025-10-20,,6857.93,69.0,,0.15
743,2025-06-15,Deportes,3815.56,8.0,Este,0.32
744,2025-03-16,Electrónica,1278.13,8.0,Sur,
745,2025-02-05,Deportes,8163.56,99.0,Oeste,0.07
746,2024-02-16,Alimentos,,19.0,Centro,0.26
747,2024-08-20,,3883.34,74.0,Centro,0.17
748,2024-10-31,,7286.69,55.0,Oeste,0.29
749,2025-06-09,Ropa,4108.22,99.0,Centro,0.27
750,2024-05-22,,5023.16,73.0,Este,0.49
751,2025-02-18,Hogar,8364.92,72.0,Centro,0.43
752,2025-05-27,Alimentos,,8.0,,0.0
753,2025-01-07,Ropa,5303.82,,Este,0.09
754,2025-07-19,,2146.99,72.0,Norte,0.46
755,2024-09-15,Electrónica,3398.72,84.0,Sur,0.27
756,2025-10-17,Electrónica,6444.64,7.0,Centro,0.38
757,2025-04-15,,273.26,46.0,Sur,0.25
758,2024-01-12,Hogar,5938.65,22.0,Sur,0.39
759,2024-11-25,Deportes,2835.14,81.0,Oeste,
760,2026-01-05,Alimentos,6695.17,44.0,Oeste,0.37
761,2026-02-22,Electrónica,1416.67,5.0,Oeste,0.43
762,2024-12-23,Alimentos,7358.37,98.0,Norte,
763,2025-02-11,Deportes,6456.75,25.0,Norte,
764,2025-10-29,Ropa,9712.44,47.0,Sur,0.3
765,2025-01-07,Deportes,9112.43,43.0,Sur,0.43
766,2024-01-08,Ropa,2833.74,15.0,Sur,0.45
767,2024-05-01,Ropa,274.14,64.0,Sur,0.27
768,2024-12-13,Ropa,6554.02,,Este,0.33
769,2025-11-06,,6029.26,,,0.44
770,2024-03-30,Electrónica,275.26,44.0,Oeste,0.12
771,2025-10-09,Alimentos,1227.65,95.0,Sur,0.41
772,2025-11-28,Electrónica,5847.43,47.0,Oeste,0.13
773,2024-11-11,Deportes,9118.35,12.0,Oeste,
774,2024-06-26,Hogar,9065.09,64.0,Sur,0.47
775,2025-06-23,Deportes,1515.7,,Sur,0.26
776,2026-01-01,Alimentos,,50.0,Centro,0.05
777,2024-02-10,Alimentos,432.99,87.0,Oeste,0.45
778,2026-01-09,Electrónica,4693.24,,Sur,
779,2025-12-04,Alimentos,7531.07,11.0,Sur,0.04
780,2025-05-16,Ropa,7899.93,86.0,Centro,0.01
781,2024-05-24,Alimentos,4990.39,47.0,Este,0.13
782,2024-07-19,Electrónica,959.6,56.0,Oeste,0.06
783,2025-12-24,Electrónica,3814.25,94.0,Oeste,
784,2025-04-05,Ropa,9321.08,69.0,Centro,0.3
785,2026-01-01,Electrónica,,37.0,,0.42
786,2026-01-21,Hogar,3198.22,84.0,Norte,0.26
787,2025-07-11,,7468.52,10.0,Centro,0.13
788,2025-06-30,Alimentos,7336.07,56.0,Sur,0.03
789,2024-09-09,,9122.1,86.0,Sur,
790,2025-01-24,Alimentos,3881.79,42.0,Sur,0.46
791,2025-08-16,Hogar,5146.47,30.0,Norte,0.07
792,2024-09-12,Alimentos,4674.45,94.0,Sur,0.25
793,2025-12-09,Ropa,9277.58,22.0,Norte,0.4
794,2025-03-25,Electrónica,7693.53,55.0,Centro,0.46
795,2024-01-10,Electrónica,8314.58,38.0,Norte,0.1
796,2026-03-08,Ropa,1331.85,56.0,Sur,0.12
797,2024-08-29,Hogar,,,Oeste,0.09
798,2024-09-07,Deportes,4330.35,36.0,Sur,0.08
799,2024-01-05,Hogar,234.36,78.0,Norte,0.23
800,2024-04-28,Electrónica,601.82,11.0,Norte,0.32
801,2025-01-08,Deportes,6779.39,7.0,,0.35
802,2024-03-05,Alimentos,3720.75,96.0,Este,0.16
803,2024-05-25,Deportes,8681.28,82.0,Este,0.31
804,2024-08-11,Hogar,7342.99,34.0,Sur,
805,2024-08-26,Ropa,217.78,63.0,Norte,0.44
806,2024-06-25,,6869.19,2.0,Este,0.43
807,2026-02-17,Hogar,1924.33,,Oeste,0.27
808,2024-10-08,,4226.4,7.0,Centro,0.12
809,2024-03-03,,6247.72,,Centro,0.49
810,2024-08-04,Electrónica,8727.3,95.0,,0.41
811,2026-03-05,,4561.52,18.0,Este,0.01
812,2025-11-19,Ropa,8085.09,20.0,Este,0.23
813,2025-04-05,,7829.87,7.0,Centro,0.05
814,2025-09-01,Hogar,4145.97,86.0,Este,0.07
815,2024-04-14,,,52.0,Oeste,0.0
816,2024-04-08,,7005.14,37.0,Oeste,0.34
817,2025-05-25,Deportes,312.45,98.0,Oeste,0.13
818,2025-01-19,Hogar,8908.21,46.0,Oeste,0.15
819,2025-02-08,Alimentos,7698.38,42.0,Norte,0.02
820,2025-06-01,Deportes,2494.91,60.0,Este,0.0
821,2025-04-20,Hogar,9811.81,80.0,Sur,0.4
822,2025-12-09,Electrónica,1794.72,78.0,Norte,0.33
823,2025-10-06,Hogar,9140.94,32.0,Sur,0.19
824,2026-02-09,,3245.41,,Sur,0.03
825,2025-03-12,Ropa,7631.7,39.0,Norte,0.39
826,2024-01-23,,4564.3,26.0,Este,0.46
827,2025-07-18,Ropa,7364.93,,Norte,0.26
828,2025-11-07,Electrónica,1558.67,41.0,Centro,0.07
829,2025-12-14,Alimentos,2695.79,9.0,Oeste,0.33
830,2025-04-02,Deportes,999.48,32.0,Norte,0.04
831,2024-03-23,Ropa,8651.57,56.0,Norte,0.08
832,2024-05-24,Alimentos,2963.63,53.0,Centro,0.24
833,2024-03-25,Hogar,6945.06,7.0,Oeste,0.12
834,2024-03-18,Electrónica,,76.0,Sur,0.47
835,2025-04-01,Alimentos,,23.0,,0.4
836,2024-01-01,Alimentos,1063.86,81.0,Este,0.14
837,2024-02-20,Deportes,8930.25,52.0,,0.48
838,2025-11-15,Alimentos,1973.33,21.0,Norte,
839,2025-12-17,Deportes,7369.28,76.0,Centro,0.28
840,2026-02-10,Electrónica,7288.75,86.0,,0.28
841,2025-03-21,Electrónica,86.02,23.0,Oeste,
842,2025-03-24,Hogar,2207.02,69.0,Oeste,0.12
843,2025-05-02,Deportes,4919.59,,Centro,0.46
844,2026-03-10,Deportes,4200.92,37.0,Centro,0.13
845,2024-02-03,Ropa,9185.81,7.0,Centro,0.33
846,2024-12-13,Ropa,3598.05,61.0,Este,0.38
847,2024-04-04,Hogar,9369.89,3.0,Norte,0.44
848,2024-03-12,,,1.0,Sur,0.23
849,2025-07-04,Ropa,9643.55,60.0,Sur,0.36
850,2024-06-02,,7373.8,6.0,Sur,0.04
851,2024-09-06,Electrónica,,71.0,Centro,0.39
852,2025-11-04,Alimentos,,91.0,Este,0.38
853,2025-03-13,Deportes,5861.82,58.0,Este,
854,2024-04-27,Electrónica,1427.86,31.0,Sur,0.16
855,2026-02-09,,2976.91,8.0,Sur,0.19
856,2024-11-01,Deportes,6236.02,78.0,,0.05
857,2024-09-24,Deportes,7262.52,15.0,Centro,0.32
858,2024-02-23,Alimentos,,7.0,Centro,0.46
859,2024-08-23,Deportes,5309.9,,Sur,0.33
860,2025-01-23,Ropa,5653.57,33.0,Oeste,0.29
861,2026-01-03,Electrónica,789.2,41.0,Centro,0.5
862,2026-02-01,Ropa,5007.37,57.0,Oeste,0.27
863,2025-02-04,Alimentos,7138.7,7.0,Norte,0.17
864,2025-09-15,Alimentos,533.22,59.0,Centro,0.35
865,2026-02-05,Electrónica,,20.0,Oeste,
866,2024-10-29,Deportes,5764.68,71.0,Norte,0.49
867,2024-07-25,Hogar,8332.43,50.0,Norte,0.45
868,2024-08-16,Alimentos,2181.41,14.0,Sur,0.47
869,2025-07-31,Electrónica,8332.9,15.0,Oeste,0.0
870,2024-03-15,Hogar,946.51,82.0,Sur,0.17
871,2025-03-10,Deportes,4038.89,10.0,Norte,0.31
872,2024-04-12,Alimentos,1995.65,99.0,Centro,0.15
873,2025-02-25,Electrónica,8760.32,91.0,Centro,0.33
874,2025-12-04,Electrónica,7049.49,,,0.36
875,2026-02-02,Electrónica,254.59,55.0,Oeste,0.31
876,2026-01-07,Alimentos,96.22,28.0,Este,0.23
877,2024-11-01,Hogar,2913.2,98.0,Sur,0.35
878,2024-04-07,Electrónica,1433.69,48.0,Este,0.39
879,2026-03-08,Deportes,6303.41,3.0,Este,0.35
880,2024-11-30,,6638.3,60.0,Norte,0.41
881,2025-03-10,Hogar,,3.0,Sur,0.47
882,2025-03-22,Alimentos,9520.44,75.0,Norte,0.05
883,2024-11-03,Electrónica,6589.3,68.0,Este,0.45
884,2024-09-05,Electrónica,57.75,94.0,Norte,0.14
885,2024-06-14,Deportes,3590.62,39.0,Norte,0.28
886,2025-04-25,,5131.9,54.0,Oeste,0.47
887,2024-11-30,Electrónica,4992.29,,Sur,
888,2025-06-25,Electrónica,6033.8,16.0,Sur,0.04
889,2026-01-28,Deportes,9605.54,17.0,Este,0.25
890,2024-04-15,Hogar,8852.03,11.0,Centro,0.45
891,2025-07-16,Ropa,1089.97,100.0,Norte,0.21
892,2024-03-21,,2660.54,32.0,Sur,0.42
893,2024-05-12,Electrónica,8331.25,99.0,Centro,0.4
894,2026-03-07,Deportes,8243.24,27.0,Sur,
895,2024-05-17,Alimentos,2754.43,98.0,,0.13
896,2024-07-02,Alimentos,7306.14,5.0,Norte,0.25
897,2025-02-04,Ropa,6720.7,89.0,Oeste,0.17
898,2024-11-25,Hogar,4735.76,92.0,,0.27
899,2026-02-23,Ropa,2015.35,18.0,Este,0.01
900,2025-05-22,Electrónica,8886.53,3.0,Este,0.12
901,2024-03-09,Hogar,6778.83,28.0,Centro,0.49
902,2025-06-29,Alimentos,1690.76,66.0,Este,0.3
903,2026-02-12,Deportes,7048.31,34.0,,
904,2024-02-22,,,86.0,,0.25
905,2025-03-25,Electrónica,,22.0,Sur,0.35
906,2024-07-23,Ropa,,30.0,Centro,0.3
907,2024-05-05,Electrónica,9887.54,98.0,Este,0.25
908,2026-01-16,Deportes,1534.78,48.0,Sur,0.34
909,2024-02-12,Alimentos,6007.28,,Este,0.08
910,2026-01-21,Deportes,6572.1,93.0,Norte,0.22
911,2024-04-20,Hogar,,61.0,Oeste,0.38
912,2026-01-30,Deportes,4750.9,19.0,Oeste,0.29
913,2025-10-24,Deportes,8909.2,83.0,Centro,0.45
914,2024-07-01,Hogar,6453.09,52.0,Sur,0.22
915,2024-04-04,Ropa,4970.51,41.0,,0.07
916,2025-01-08,Deportes,1284.37,93.0,,
917,2025-06-03,,74.37,97.0,Norte,0.24
918,2024-12-25,Deportes,1250.56,81.0,,0.22
919,2025-11-26,Electrónica,9561.88,65.0,Este,0.13
920,2024-10-07,Hogar,7641.1,50.0,Centro,0.3
921,2024-07-13,Deportes,9671.19,41.0,Oeste,0.13
922,2024-07-13,Hogar,358.05,33.0,Este,0.11
923,2025-10-28,Hogar,6802.52,,Centro,0.31
924,2024-04-02,Ropa,443.89,86.0,Norte,0.47
925,2025-11-02,Deportes,7820.77,82.0,Sur,0.1
926,2024-03-01,Electrónica,3810.12,17.0,Este,0.09
927,2025-09-25,Electrónica,,96.0,Centro,0.26
928,2024-02-20,Deportes,5680.89,84.0,Norte,0.06
929,2025-02-06,Ropa,2801.92,55.0,Centro,0.15
930,2026-02-27,Ropa,,87.0,Este,0.5
931,2024-01-05,,6582.08,92.0,Norte,0.42
932,2025-04-10,Electrónica,7050.36,46.0,,0.35
933,2025-08-26,Hogar,9924.65,90.0,Norte,
934,2025-11-12,Ropa,3867.59,59.0,Centro,0.13
935,2025-06-17,Electrónica,4653.68,71.0,Centro,0.28
936,2025-02-08,Electrónica,8046.3,57.0,Centro,0.36
937,2025-05-27,Hogar,,20.0,Centro,0.33
938,2025-10-06,,373.53,41.0,,0.09
939,2024-08-20,Deportes,8430.93,,Oeste,0.23
940,2025-06-07,Ropa,515.93,71.0,Norte,0.1
941,2024-12-11,Ropa,1709.03,38.0,Norte,0.46
942,2024-02-15,Hogar,1021.7,27.0,Norte,0.28
943,2025-06-29,Ropa,780.19,9.0,Norte,0.2
944,2024-03-18,,257.82,68.0,Este,0.46
945,2025-12-30,Electrónica,551.22,38.0,Centro,0.45
946,2024-03-13,Ropa,4424.95,93.0,Oeste,0.25
947,2026-03-04,Electrónica,2529.27,90.0,Este,0.34
948,2024-09-05,Alimentos,,25.0,Norte,0.16
949,2024-02-16,Hogar,6587.39,14.0,Norte,
